MONTHS,STATE,FF_DEATH,OTH_DEATH,DEATH,CNT,PROP_LOSS,CONT_LOSS
2013-05-01,LA,0,1,1,424,10.381429,5.696743
2013-05-01,MA,0,0,0,554,9.606361,2.097422
2013-05-01,MD,0,1,1,319,5.069862,1.809058
2013-05-01,ME,0,2,2,132,2.743895,1.60889
2013-05-01,MI,0,3,3,1252,16.831776,8.039889
2013-05-01,MN,0,2,2,731,6.878844,4.80339
2013-05-01,MO,0,3,3,467,4.900277,2.1428
2013-05-01,MS,0,0,0,495,6.992754,3.689184
2013-05-01,MT,0,0,0,117,1.139664,0.332501
2013-05-01,NC,0,2,2,801,9.333754,2.687185
2013-05-01,ND,0,0,0,119,1.123142,0.371967
2013-05-01,NE,0,1,1,98,1.499547,1.103014
2013-05-01,NH,0,1,1,106,1.683676,0.371661
2013-05-01,NJ,1,0,1,460,3.939911,1.173876
2013-05-01,NM,0,0,0,192,1.09095,0.40481
2013-05-01,NV,0,3,3,106,2.75765,0.160182
2013-05-01,NY,0,7,7,1534,5.229126,1.451537
2013-05-01,OH,0,3,3,1062,10.86977,3.835735
2013-05-01,OK,0,0,0,381,3.710761,1.3835
2013-05-01,OR,0,4,4,403,4.915072,1.749599
2013-05-01,PA,0,1,1,437,3.463743,1.370127
2013-05-01,RI,0,0,0,96,0.59005,0.16
2013-05-01,SC,0,1,1,482,4.789165,1.538031
2013-05-01,SD,0,0,0,50,0.24945,0.02897
2013-05-01,TN,0,9,9,571,9.521884,3.26501
2013-05-01,TX,4,3,7,1561,19.394213,6.18202
2013-05-01,UT,0,1,1,142,6.35885,1.57595
2013-05-01,VA,0,3,3,545,8.357559,2.72005
2013-05-01,VT,0,0,0,76,2.02377,0.29815
2013-05-01,WA,0,0,0,292,4.993277,1.563585
2013-05-01,WI,0,0,0,639,12.367605,4.681147
2013-05-01,WV,0,0,0,270,4.811695,1.883302
2013-06-01,AK,0,3,3,89,1.32255,0.40895
2013-06-01,AL,0,2,2,232,2.692396,0.688281
2013-06-01,AR,0,0,0,587,7.154697,3.168787
2013-06-01,AZ,0,3,3,661,4.018741,0.804309
2013-06-01,CA,0,6,6,1773,25.981055,8.577726
2013-06-01,CO,0,0,0,287,8.876184,2.397152
2013-06-01,CT,0,0,0,162,0.968006,0.492942
2013-06-01,DE,0,0,0,83,0.132901,0.036601
2013-06-01,FL,0,7,7,1307,14.47682,5.630925
2013-06-01,GA,0,0,0,721,8.017906,2.22032
2013-06-01,HI,0,0,0,26,1.3463,0.34973
2013-06-01,IA,0,1,1,310,3.504696,1.962871
2013-06-01,ID,0,0,0,142,2.542035,0.891105
2013-06-01,IL,0,4,4,1079,12.222781,3.570497
2013-06-01,IN,0,1,1,279,4.180671,1.799336
2013-06-01,KS,0,0,0,294,2.711518,1.027053
2013-06-01,KY,0,1,1,357,4.050485,1.277866
2013-06-01,LA,0,1,1,380,9.559408,1.829409
2013-06-01,MA,0,0,0,417,7.263248,2.162879
2013-06-01,MD,0,0,0,269,3.034506,1.232843
2013-06-01,ME,0,0,0,70,0.869301,0.230607
2013-06-01,MI,0,4,4,957,14.734744,5.410084
2013-06-01,MN,0,2,2,432,7.735414,3.548564
2013-06-01,MO,0,2,2,393,2.969508,1.076767
2013-06-01,MS,0,1,1,518,5.339043,1.710029
2013-06-01,MT,0,1,1,83,1.671052,1.193417
2013-06-01,NC,0,0,0,634,7.950051,2.381716
2013-06-01,ND,0,0,0,55,0.662378,0.27665
2013-06-01,NE,0,0,0,111,2.79329,0.82222
2013-06-01,NH,0,0,0,74,2.017693,0.736512
2013-06-01,NJ,0,2,2,329,1.279505,0.236874
2013-06-01,NM,0,0,0,189,1.490876,0.757475
2013-06-01,NV,0,0,0,133,2.713755,0.352415
2013-06-01,NY,0,2,2,1130,3.305944,0.563053
2013-06-01,OH,0,9,9,993,43.676624,15.132599
2013-06-01,OK,0,3,3,390,3.813683,1.122661
2013-06-01,OR,0,2,2,369,3.176341,0.917715
2013-06-01,PA,0,4,4,347,4.932654,3.524905
2013-06-01,RI,0,0,0,69,0.2065,0.14351
2013-06-01,SC,0,2,2,434,6.754401,1.529238
2013-06-01,SD,0,0,0,18,0.03,0.0077
2013-06-01,TN,0,9,9,529,9.151643,3.06822
2013-06-01,TX,0,10,10,1724,22.971504,7.137317
2013-06-01,UT,0,1,1,165,0.9023,0.165
2013-06-01,VA,0,2,2,424,4.68257,1.495127
2013-06-01,VT,0,0,0,43,1.7042,0.3021
2013-06-01,WA,0,1,1,276,4.31294,1.732112
2013-06-01,WI,0,1,1,468,7.533506,1.83708
2013-06-01,WV,1,2,3,239,6.56075,3.00935
2013-07-01,AK,0,3,3,81,2.7707,0.94525
2013-07-01,AL,0,1,1,233,2.458805,0.983964
2013-07-01,AR,0,2,2,848,8.739118,3.160542
2013-07-01,AZ,0,1,1,588,3.232026,0.592004
2013-07-01,CA,0,7,7,1873,49.883055,8.892175
2013-07-01,CO,0,1,1,181,1.681641,0.664715
2013-07-01,CT,0,0,0,178,1.217635,0.27924
2013-07-01,DE,0,0,0,67,0.212501,0.151501
2013-07-01,FL,0,6,6,1230,16.875349,5.988054
2013-07-01,GA,0,4,4,676,9.09619,3.156494
2013-07-01,HI,0,0,0,25,1.17575,0.18785
2013-07-01,IA,0,0,0,344,3.897516,2.030361
2013-07-01,ID,0,0,0,198,1.53383,0.455415
2013-07-01,IL,0,0,0,1196,18.981403,7.880577
2013-07-01,IN,0,2,2,310,2.305424,0.680505
2013-07-01,KS,0,5,5,431,3.088911,1.225011
2013-07-01,KY,0,1,1,365,3.653803,1.639663
2013-07-01,LA,0,2,2,460,7.614564,3.214944
2013-07-01,MA,0,0,0,503,11.504816,3.780893
2013-07-01,MD,0,1,1,337,3.939207,1.389563
2013-07-01,ME,0,0,0,88,0.919053,0.241463
2013-07-01,MI,0,3,3,1036,22.157482,8.536276
2013-07-01,MN,0,4,4,476,13.238986,3.987747
2013-07-01,MO,0,3,3,585,6.722413,1.992956
2013-07-01,MS,0,1,1,514,4.616602,2.040363
2013-07-01,MT,0,0,0,155,1.383466,0.34966
2013-07-01,NC,0,2,2,717,9.639677,3.084529
2013-07-01,ND,0,0,0,91,2.773999,1.18183
2013-07-01,NE,0,0,0,136,1.269515,0.529075
2013-07-01,NH,0,1,1,76,1.389112,0.421253
2013-07-01,NJ,0,2,2,385,2.431925,0.733881
2013-07-01,NM,0,0,0,164,3.677703,0.353597
2013-07-01,NV,0,2,2,155,4.889861,0.130506
2013-07-01,NY,0,7,7,1359,2.969769,0.849232
2013-07-01,OH,0,2,2,944,10.806644,3.307813
2013-07-01,OK,0,0,0,561,5.452727,1.728573
2013-07-01,OR,0,3,3,702,7.098904,2.287397
2013-07-01,PA,0,3,3,361,2.107811,0.461633
2013-07-01,RI,0,0,0,75,0.6605,0.205
2013-07-01,SC,0,0,0,363,4.371835,1.047281
2013-07-01,SD,0,0,0,35,0.07022,0.058605
2013-07-01,TN,0,3,3,473,9.351691,2.568074
2013-07-01,TX,0,7,7,2001,21.336736,8.45784
2013-07-01,UT,0,0,0,164,1.34885,0.3202
2013-07-01,VA,0,2,2,497,8.747403,2.429872
2013-07-01,VT,0,0,0,37,0.68505,0.230712
2013-07-01,WA,0,1,1,407,18.902336,2.540723
2013-07-01,WI,0,1,1,572,6.37651,2.114651
2013-07-01,WV,0,1,1,225,4.65331,2.113055
2013-08-01,AK,0,0,0,38,0.807084,0.1678
2013-08-01,AL,0,4,4,228,3.262106,1.47771
2013-08-01,AR,0,1,1,476,5.021452,1.889282
2013-08-01,AZ,0,2,2,507,3.635613,1.062064
2013-08-01,CA,0,8,8,1664,28.889634,11.118063
2013-08-01,CO,0,0,0,119,2.071973,0.562308
2013-08-01,CT,0,1,1,169,1.217203,0.337008
2013-08-01,DE,0,0,0,68,0.171201,0.080651
2013-08-01,FL,0,6,6,1273,43.450045,10.423225
2013-08-01,GA,0,3,3,627,8.395753,2.241937
2013-08-01,HI,0,2,2,22,1.1224,0.1839
2013-08-01,IA,0,3,3,297,4.070058,1.224827
2013-08-01,ID,0,2,2,144,1.452421,0.423763
2013-08-01,IL,0,1,1,1059,13.609083,5.03891
2013-08-01,IN,0,3,3,227,2.281351,0.762105
2013-08-01,KS,0,1,1,208,3.866375,1.320085
2013-08-01,KY,0,2,2,380,3.193358,2.274465
2013-08-01,LA,0,2,2,482,6.89256,2.634821
2013-08-01,MA,0,2,2,506,5.273894,1.387123
2013-08-01,MD,0,0,0,267,3.773667,1.521397
2013-08-01,ME,0,1,1,97,0.856385,0.283787
2013-08-01,MI,0,5,5,1070,29.995593,7.222492
2013-08-01,MN,0,2,2,488,8.072081,3.112146
2013-08-01,MO,0,4,4,456,4.414633,1.511739
2013-08-01,MS,0,1,1,525,4.242297,1.660578
2013-08-01,MT,0,0,0,112,0.637979,0.160411
2013-08-01,NC,0,3,3,678,7.684102,2.707674
2013-08-01,ND,0,0,0,98,1.073595,0.51003
2013-08-01,NE,0,0,0,94,1.23397,0.51507
2013-08-01,NH,0,0,0,75,3.39867,0.476097
2013-08-01,NJ,0,1,1,366,3.138802,0.814221
2013-08-01,NM,0,1,1,106,0.860856,0.041311
2013-08-01,NV,0,2,2,108,1.649073,0.18302
2013-08-01,NY,0,7,7,1149,2.60316,1.069372
2013-08-01,OH,0,1,1,731,8.055148,2.69236
2013-08-01,OK,0,1,1,362,5.765848,2.182642
2013-08-01,OR,0,0,0,451,4.635918,2.39087
2013-08-01,PA,0,0,0,359,3.068751,0.9395
2013-08-01,RI,0,1,1,83,0.3541,0.10516
2013-08-01,SC,0,9,9,393,5.224005,1.655056
2013-08-01,SD,0,0,0,40,0.44205,0.207741
2013-08-01,TN,0,4,4,440,8.15735,2.929518
2013-08-01,TX,0,4,4,1936,18.813888,5.87028
2013-08-01,UT,0,1,1,174,1.42645,0.366155
2013-08-01,VA,0,6,6,472,6.353273,1.757567
2013-08-01,VT,0,0,0,40,1.203968,0.62325
2013-08-01,WA,0,1,1,329,4.379311,1.530976
2013-08-01,WI,0,2,2,509,4.387252,1.367362
2013-08-01,WV,0,1,1,212,3.62045,1.44626
2013-09-01,AK,0,0,0,46,3.3112,2.12765
2013-09-01,AL,0,1,1,225,2.382371,1.358722
2013-09-01,AR,0,3,3,636,5.558751,1.745546
2013-09-01,AZ,0,0,0,471,2.094038,0.612814
2013-09-01,CA,0,5,5,1667,33.182818,8.143061
2013-09-01,CO,0,2,2,108,1.700985,0.410815
2013-09-01,CT,0,0,0,177,1.63781,0.480403
2013-09-01,DE,0,1,1,92,1.415552,0.152676
2013-09-01,FL,0,2,2,1199,12.054652,3.900655
2013-09-01,GA,0,2,2,721,12.290663,2.24264
2013-09-01,HI,0,0,0,20,1.1591,0.13575
2013-09-01,IA,0,2,2,314,2.932786,1.066128
2013-09-01,ID,0,0,0,83,0.648128,0.165651
2013-09-01,IL,0,3,3,1031,15.932261,8.073816
2013-09-01,IN,0,1,1,211,2.033653,0.419158
2013-09-01,KS,0,4,4,252,3.08258,1.07807
2013-09-01,KY,0,0,0,334,2.462513,1.04106
2013-09-01,LA,0,0,0,459,6.342884,2.029427
2013-09-01,MA,0,1,1,423,4.626874,1.499704
2013-09-01,MD,0,1,1,325,5.80921,1.494596
2013-09-01,ME,0,1,1,88,1.436929,0.529772
2013-09-01,MI,0,2,2,923,14.119969,4.762395
2013-09-01,MN,0,2,2,389,8.739766,3.441132
2013-09-01,MO,0,0,0,508,4.123536,1.632538
2013-09-01,MS,0,3,3,718,6.500461,2.229408
2013-09-01,MT,0,0,0,74,0.759553,0.262203
2013-09-01,NC,0,3,3,691,7.135186,2.022756
2013-09-01,ND,0,0,0,43,0.464135,0.114025
2013-09-01,NE,0,1,1,70,0.630385,0.336
2013-09-01,NH,0,0,0,59,1.6501,0.312673
2013-09-01,NJ,0,1,1,434,3.059958,0.776506
2013-09-01,NM,0,0,0,115,1.205565,0.12106
2013-09-01,NV,0,1,1,102,1.494115,0.049115
2013-09-01,NY,0,8,8,1146,3.279599,1.238903
2013-09-01,OH,0,6,6,762,7.987139,3.805521
2013-09-01,OK,0,2,2,441,4.216115,1.556391
2013-09-01,OR,0,1,1,267,4.265188,1.55428
2013-09-01,PA,0,3,3,324,3.578649,1.17641
2013-09-01,RI,0,0,0,54,0.235,0.0605
2013-09-01,SC,0,2,2,426,8.867172,2.382801
2013-09-01,SD,0,0,0,28,0.031325,0.0126
2013-09-01,TN,0,7,7,504,7.831538,3.036613
2013-09-01,TX,0,9,9,1553,31.210548,10.20066
2013-09-01,UT,0,2,2,106,2.55455,1.122
2013-09-01,VA,0,3,3,471,8.247843,2.119307
2013-09-01,VT,0,0,0,33,0.32636,0.0386
2013-09-01,WA,0,0,0,225,3.479952,1.068226
2013-09-01,WI,0,1,1,445,4.983338,1.254704
2013-09-01,WV,0,1,1,215,3.260976,1.133226
2013-10-01,AK,0,1,1,41,1.0471,0.4307
2013-10-01,AL,0,2,2,259,2.077713,0.779962
2013-10-01,AR,0,7,7,414,3.623354,1.178004
2013-10-01,AZ,0,0,0,523,2.667316,1.798747
2013-10-01,CA,0,6,6,1674,45.576106,8.182595
2013-10-01,CO,0,1,1,175,4.105025,1.033828
2013-10-01,CT,0,0,0,225,2.67828,2.283806
2013-10-01,DE,0,0,0,42,0.192,0.0717
2013-10-01,FL,0,7,7,1309,12.576561,3.657456
2013-10-01,GA,0,3,3,836,9.903375,3.404222
2013-10-01,HI,0,1,1,21,0.9607,0.28823
2013-10-01,IA,0,1,1,354,5.050919,1.31573
2013-10-01,ID,0,1,1,110,1.129251,0.298096
2013-10-01,IL,0,9,9,988,13.784996,4.983831
2013-10-01,IN,0,1,1,210,2.296968,0.821901
2013-10-01,KS,0,2,2,229,2.49251,0.710665
2013-10-01,KY,0,2,2,362,3.995766,1.212396
2013-10-01,LA,0,2,2,409,7.235072,2.259815
2013-10-01,MA,0,2,2,481,12.037497,3.022849
2013-10-01,MD,0,3,3,279,4.265235,1.419157
2013-10-01,ME,0,2,2,89,0.993018,0.366371
2013-10-01,MI,0,2,2,935,24.439121,4.597603
2013-10-01,MN,0,3,3,394,7.014051,2.683474
2013-10-01,MO,0,0,0,403,4.179443,1.736506
2013-10-01,MS,0,2,2,469,5.456326,2.538924
2013-10-01,MT,0,0,0,67,1.724001,0.579701
2013-10-01,NC,0,4,4,740,7.566409,2.606611
2013-10-01,ND,0,0,0,43,0.42185,0.21995
2013-10-01,NE,0,0,0,89,0.625595,0.2989
2013-10-01,NH,0,0,0,93,0.707861,0.235361
2013-10-01,NJ,0,2,2,458,2.063306,1.161776
2013-10-01,NM,0,3,3,138,0.765052,0.297728
2013-10-01,NV,0,0,0,120,1.43803,0.217805
2013-10-01,NY,0,13,13,1295,2.55964,0.824821
2013-10-01,OH,0,2,2,859,8.583351,2.563402
2013-10-01,OK,0,1,1,337,3.870398,1.615373
2013-10-01,OR,0,2,2,261,4.156884,1.611379
2013-10-01,PA,0,4,4,403,2.762083,1.05467
2013-10-01,RI,0,0,0,65,0.1574,0.059
2013-10-01,SC,0,0,0,472,7.662471,1.52537
2013-10-01,SD,0,0,0,41,0.157,0.047795
2013-10-01,TN,0,8,8,513,7.987766,2.950027
2013-10-01,TX,0,4,4,1285,22.044968,5.39627
2013-10-01,UT,0,0,0,87,0.4062,0.127585
2013-10-01,VA,0,3,3,524,8.133272,2.430302
2013-10-01,VT,0,1,1,37,0.635,0.106
2013-10-01,WA,0,4,4,250,4.732786,1.395801
2013-10-01,WI,0,1,1,435,7.037777,1.985616
2013-10-01,WV,0,10,10,235,6.5202,3.55805
2013-11-01,AK,0,3,3,55,1.2108,0.49096
2013-11-01,AL,0,2,2,331,2.31878,1.404831
2013-11-01,AR,0,2,2,572,5.660544,2.169364
2013-11-01,AZ,0,0,0,485,2.470285,0.669985
2013-11-01,CA,0,4,4,1643,33.595149,20.201851
2013-11-01,CO,0,2,2,146,1.257379,0.653042
2013-11-01,CT,0,1,1,296,3.595376,1.92039
2013-11-01,DE,0,0,0,74,0.8318,0.2976
2013-11-01,FL,0,5,5,1318,13.483837,19.148997
2013-11-01,GA,0,4,4,1073,12.572463,4.238434
2013-11-01,HI,0,1,1,24,0.9186,0.14575
2013-11-01,IA,0,2,2,324,3.770768,1.601732
2013-11-01,ID,0,0,0,99,1.2924,0.385105
2013-11-01,IL,0,6,6,1026,17.476971,8.716461
2013-11-01,IN,1,0,1,244,2.534113,0.9146
2013-11-01,KS,0,7,7,278,4.274211,0.750331
2013-11-01,KY,0,2,2,529,6.354617,3.125212
2013-11-01,LA,0,1,1,447,9.734531,2.751117
2013-11-01,MA,0,2,2,597,10.997584,3.695627
2013-11-01,MD,0,5,5,354,6.699743,2.053283
2013-11-01,ME,0,0,0,143,8.218116,0.601585
2013-11-01,MI,0,8,8,991,17.415479,5.867801
2013-11-01,MN,0,5,5,454,7.258458,2.993732
2013-11-01,MO,0,4,4,580,5.161367,2.101453
2013-11-01,MS,0,7,7,517,5.300593,2.425329
2013-11-01,MT,0,0,0,54,0.515043,0.255004
2013-11-01,NC,0,7,7,1097,14.257383,3.66458
2013-11-01,ND,0,0,0,50,0.479834,0.181775
2013-11-01,NE,0,2,2,91,0.6851,0.24245
2013-11-01,NH,0,1,1,126,1.392803,0.497279
2013-11-01,NJ,0,1,1,496,2.155864,0.755218
2013-11-01,NM,0,2,2,152,0.552051,0.12701
2013-11-01,NV,0,0,0,87,1.715534,0.418932
2013-11-01,NY,0,6,6,1548,5.388237,1.454211
2013-11-01,OH,0,8,8,942,11.645147,4.618914
2013-11-01,OK,0,1,1,450,6.102704,2.03514
2013-11-01,OR,0,1,1,314,5.24684,1.712715
2013-11-01,PA,0,2,2,423,3.30877,0.875755
2013-11-01,RI,0,0,0,52,0.9651,0.2638
2013-11-01,SC,0,0,0,593,7.230444,2.031395
2013-11-01,SD,0,0,0,22,0.240304,0.04615
2013-11-01,TN,0,8,8,775,12.765449,4.133205
2013-11-01,TX,0,11,11,1580,23.087061,8.163075
2013-11-01,UT,0,0,0,76,0.4745,0.2384
2013-11-01,VA,0,2,2,809,10.864133,3.152988
2013-11-01,VT,0,0,0,50,1.0301,0.529
2013-11-01,WA,0,3,3,257,5.255617,1.938475
2013-11-01,WI,0,2,2,422,8.52674,2.610125
2013-11-01,WV,0,1,1,330,6.315135,2.639813
2013-12-01,AK,0,1,1,55,1.5292,0.52125
2013-12-01,AL,0,3,3,285,1.445715,0.673006
2013-12-01,AR,0,8,8,602,7.333424,2.441327
2013-12-01,AZ,0,0,0,587,5.226625,2.117925
2013-12-01,CA,0,14,14,1990,44.877735,14.065157
2013-12-01,CO,0,2,2,186,2.693802,0.503751
2013-12-01,CT,0,0,0,180,2.821447,0.85281
2013-12-01,DE,0,1,1,79,0.265202,0.132202
2013-12-01,FL,0,7,7,1349,14.58352,4.348299
2013-12-01,GA,1,8,9,826,12.759992,4.405146
2013-12-01,HI,0,0,0,21,0.4856,0.102925
2013-12-01,IA,0,2,2,293,4.088851,1.684948
2013-12-01,ID,0,3,3,111,2.275583,0.76795
2013-12-01,IL,0,5,5,1028,17.969952,7.075516
2013-12-01,IN,0,0,0,244,2.349973,1.016314
2013-12-01,KS,0,5,5,363,5.37641,1.546907
2013-12-01,KY,0,1,1,435,5.293066,2.584259
2013-12-01,LA,0,1,1,486,8.211965,2.331539
2013-12-01,MA,0,2,2,461,11.205364,2.773031
2013-12-01,MD,0,1,1,317,11.079725,3.271251
2013-12-01,ME,0,0,0,124,1.413785,0.462339
2013-12-01,MI,0,7,7,1017,16.921042,7.328086
2013-12-01,MN,0,7,7,430,13.943312,5.515134
2013-12-01,MO,0,3,3,524,7.111774,2.676536
2013-12-01,MS,0,0,0,617,6.451472,2.153335
2013-12-01,MT,0,2,2,76,0.787915,0.322765
2013-12-01,NC,0,2,2,923,16.923595,5.762793
2013-12-01,ND,0,0,0,53,0.951429,0.236695
2013-12-01,NE,0,7,7,111,2.113514,0.7142
2013-12-01,NH,0,0,0,95,2.159201,0.743461
2013-12-01,NJ,1,3,4,374,2.723018,1.201453
2013-12-01,NM,0,0,0,180,1.495199,0.881764
2013-12-01,NV,0,1,1,128,2.679039,0.428521
2013-12-01,NY,0,6,6,1370,4.151831,2.684612
2013-12-01,OH,0,9,9,921,12.479239,4.685621
2013-12-01,OK,0,4,4,502,6.279457,2.296949
2013-12-01,OR,0,1,1,417,5.734087,2.078361
2013-12-01,PA,0,2,2,402,2.108901,0.597911
2013-12-01,RI,0,1,1,38,0.35574,0.0859
2013-12-01,SC,0,11,11,512,8.564655,1.434938
2013-12-01,SD,0,0,0,39,0.43383,0.096485
2013-12-01,TN,0,9,9,588,8.476373,3.47766
2013-12-01,TX,0,11,11,1879,25.351726,9.093708
2013-12-01,UT,0,0,0,100,2.27925,0.720441
2013-12-01,VA,0,3,3,556,8.461725,2.064446
2013-12-01,VT,0,0,0,51,1.81595,0.7733
2013-12-01,WA,0,1,1,386,6.08932,1.662476
2013-12-01,WI,0,2,2,418,8.244587,3.351081
2013-12-01,WV,0,2,2,303,5.3559,1.91436
2013-01-01,ALL,2,219,221,24638,464.425902,128.936857
2013-02-01,ALL,2,167,169,21149,302.780564,103.762033
2013-03-01,ALL,0,138,138,26168,354.02273,109.739096
2013-04-01,ALL,1,158,159,24771,317.052683,113.715539
2013-05-01,ALL,5,78,83,23876,302.617049,112.250254
2013-06-01,ALL,1,89,90,21051,299.999074,100.950599
2013-07-01,ALL,0,84,84,23478,333.912334,101.602518
2013-08-01,ALL,0,101,101,20714,288.206189,92.464089
2013-09-01,ALL,0,87,87,20008,266.333779,86.528667
2013-10-01,ALL,0,122,122,20078,282.497003,83.945861
2013-11-01,ALL,1,131,132,23396,314.603857,131.909981
2013-12-01,ALL,2,158,160,23032,343.730017,118.660844
2014-01-01,AK,0,2,2,58,3.402722,1.484851
2014-01-01,AL,0,8,8,632,6.834031,2.056742
2014-01-01,AR,1,12,13,1455,14.484854,4.723714
2014-01-01,AZ,0,0,0,567,2.86102,0.630076
2014-01-01,CA,0,9,9,2335,35.847681,11.544531
2014-01-01,CO,0,2,2,186,1.99216,0.667534
2014-01-01,CT,0,3,3,225,6.183828,1.81242
2014-01-01,DE,0,0,0,88,0.461671,0.16377
2014-01-01,FL,0,13,13,1649,16.629554,5.315451
2014-01-01,GA,0,16,16,1431,20.532609,8.682637
2014-01-01,HI,0,1,1,36,0.97586,0.27151
2014-01-01,IA,0,0,0,372,6.882907,3.48993
2014-01-01,ID,0,2,2,93,1.0668,0.537301
2014-01-01,IL,0,9,9,1222,21.686513,9.076504
2014-01-01,IN,0,0,0,111,1.58435,0.46787
2014-01-01,KS,0,3,3,512,5.105784,1.89891
2014-01-01,KY,0,6,6,618,8.35418,2.807916
2014-01-01,LA,0,4,4,914,16.666573,7.125125
2014-01-01,MA,0,3,3,499,11.747523,3.01393
2014-01-01,MD,0,2,2,397,12.928113,4.133482
2014-01-01,ME,0,0,0,169,2.461245,1.030199
2014-01-01,MI,0,7,7,1023,22.702568,8.507007
2014-01-01,MN,0,5,5,457,10.356011,3.838828
2014-01-01,MO,0,9,9,1054,12.966654,5.472405
2014-01-01,MS,0,7,7,1421,16.759976,5.150065
2014-01-01,MT,0,0,0,67,1.682852,0.541243
2014-01-01,NC,0,2,2,466,5.204722,1.529585
2014-02-01,AK,0,1,1,56,2.9834,0.70875
2014-02-01,AL,0,3,3,442,2.854662,1.293313
2014-02-01,AR,0,7,7,1077,14.03168,5.241792
2014-02-01,AZ,0,3,3,542,3.991103,0.703819
2014-02-01,CA,0,4,4,1512,34.526288,18.791998
2014-02-01,CO,0,0,0,141,2.242584,0.651081
2014-02-01,CT,0,0,0,182,2.30565,0.811461
2014-02-01,DE,0,0,0,78,0.276101,0.040751
2014-02-01,FL,0,11,11,1315,12.1916,4.311191
2014-02-01,GA,0,3,3,1099,16.893125,7.901186
2014-02-01,HI,0,0,0,24,1.75715,0.2989
2014-02-01,IA,0,2,2,248,4.505252,3.114838
2014-02-01,ID,0,1,1,90,1.52451,0.439485
2014-02-01,IL,0,19,19,1044,29.142365,7.586687
2014-02-01,IN,0,1,1,239,3.195316,0.97336
2014-02-01,KS,0,2,2,353,3.965193,1.540122
2014-02-01,KY,0,4,4,619,5.144573,2.373436
2014-02-01,LA,0,5,5,553,7.226742,2.514608
2014-02-01,MA,0,7,7,390,9.782002,3.298064
2014-02-01,MD,0,4,4,298,5.963021,1.403583
2014-02-01,ME,0,0,0,121,0.500686,0.254021
2014-02-01,MI,0,12,12,902,19.598134,9.075025
2014-02-01,MN,0,9,9,383,7.436737,2.398587
2014-02-01,MO,0,4,4,757,7.498656,2.660826
2014-02-01,MS,0,3,3,802,7.920756,2.376935
2014-02-01,MT,0,1,1,78,3.371514,0.738851
2014-02-01,NC,0,3,3,320,4.315469,1.719085
2014-03-01,AK,0,0,0,67,2.568581,0.985501
2014-03-01,AL,0,3,3,509,2.047157,1.047896
2014-03-01,AR,0,2,2,1042,9.940701,4.396325
2014-03-01,AZ,0,0,0,540,3.627454,0.688242
2014-03-01,CA,0,8,8,1562,73.308924,10.455874
2014-03-01,CO,0,1,1,206,5.268939,0.911361
2014-03-01,CT,0,5,5,236,3.02505,0.962276
2014-03-01,DE,0,0,0,102,0.24501,0.19071
2014-03-01,FL,0,3,3,1618,15.534729,5.06813
2014-03-01,GA,0,5,5,1212,18.934047,6.615877
2014-03-01,HI,0,0,0,28,0.65575,0.148805
2014-03-01,IA,0,1,1,537,6.428004,8.771166
2014-03-01,ID,0,0,0,145,1.32727,0.405865
2014-03-01,IL,0,7,7,1619,19.520873,9.126572
2014-03-01,IN,0,3,3,239,2.06008,0.818899
2014-03-01,KS,0,2,2,699,6.451186,3.053388
2014-03-01,KY,0,0,0,924,7.400055,2.711022
2014-03-01,LA,0,7,7,643,7.265864,2.808635
2014-03-01,MA,2,4,6,513,12.990471,3.090542
2014-03-01,MD,0,4,4,347,8.653106,3.791785
2014-03-01,ME,0,1,1,157,2.651449,0.879323
2014-03-01,MI,0,2,2,956,17.900723,8.560018
2014-03-01,MN,0,8,8,402,11.482008,5.566554
2014-03-01,MO,0,0,0,1185,10.873702,3.674885
2014-03-01,MS,0,5,5,1236,8.609471,2.549391
2014-03-01,MT,0,0,0,72,0.782403,0.380864
2014-03-01,NC,0,2,2,453,4.946441,1.364786
2014-04-01,AK,0,0,0,42,0.69305,0.3468
2014-04-01,AL,0,1,1,317,2.327655,0.52357
2014-04-01,AR,0,4,4,703,8.76149,2.708952
2014-04-01,AZ,0,1,1,583,7.075322,1.674424
2014-04-01,CA,0,9,9,1757,39.063584,10.304624
2014-04-01,CO,0,0,0,171,1.914905,0.468405
2014-04-01,CT,0,0,0,256,2.126418,0.472942
2014-04-01,DE,0,0,0,88,0.102505,0.042204
2014-04-01,FL,0,3,3,1502,14.829444,5.188718
2014-04-01,GA,0,6,6,966,16.647574,4.845208
2014-04-01,HI,0,0,0,24,0.85295,0.170215
2014-04-01,IA,0,1,1,793,5.169789,1.898202
2014-04-01,ID,0,1,1,127,1.2369,0.55358
2014-04-01,IL,0,9,9,1679,16.514363,7.890253
2014-04-01,IN,0,1,1,263,1.864545,0.962905
2014-04-01,KS,0,1,1,518,5.747014,1.710846
2014-04-01,KY,0,2,2,695,5.885204,3.061303
2014-04-01,LA,0,4,4,453,7.364525,2.262017
2014-04-01,MA,0,4,4,614,12.056073,3.720336
2014-04-01,MD,0,3,3,326,25.346252,3.130217
2014-04-01,ME,0,1,1,141,1.820858,0.661561
2014-04-01,MI,0,7,7,1193,24.935503,8.125625
2014-04-01,MN,0,4,4,553,9.882113,3.353848
2014-04-01,MO,0,5,5,793,8.049324,2.814879
2014-04-01,MS,0,5,5,714,7.224457,3.081259
2014-04-01,MT,0,1,1,133,1.091601,0.136506
